pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_insol,st_teff,st_rad,st_mass,sy_dist,ra,dec,discoverymethod,disc_year
HAT-P-70 b,20.96083,2154.8874,2.74432452,2562.0,5405.6,8450.0,1.858,1.89,330.739,74.5523332,9.9979794,Transit,2019
HAT-P-69 b,18.786284,1137.8314,4.7869491,1930.0,2320.18,7394.0,1.926,1.648,341.263,130.5056385,3.7105662,Transit,2019
Kepler-205 c,1.64,3.33,20.306546,389.0,7.14,4321.0,0.546,0.592,159.72,285.2866912,41.8609357,Transit,2014
K2-295 b,10.054473,106.47305,4.024867,852.0,97.8595,4444.0,0.7,0.74,232.801,19.6101417,6.8167277,Transit,2018
K2-133 b,1.34,2.36,3.07133,,,3655.0,0.455,0.461,75.1703,70.1493775,25.0098135,Transit,2017
HD 50499 b,13.5,519.96988,2447.1,,,6102.0,1.351,1.253,46.2845,103.008075,-33.915267,Radial Velocity,2005
Kepler-1996 c,2.81,8.3,92.7297248,276.0,1.38,4580.0,0.675,0.748,440.561,285.2537555,46.5822183,Transit,2023
Kepler-2001 c,1.82,3.97,14.092583189,597.0,30.1,5081.0,0.77,0.864,776.55,291.6594558,50.5838585,Transit,2023
K2-133 d,2.003,4.67,11.02454,734.0,48.3251,3655.0,0.455,0.461,75.1703,70.1493775,25.0098135,Transit,2017
K2-133 e,1.73,3.64,26.5841,296.0,1.8,3655.0,0.455,0.461,75.1703,70.1493775,25.0098135,Transit,2019
EPIC 220674823 c,2.84,7.32,13.33989,804.0,70.0,5578.0,0.99,0.913,244.59,13.0800239,10.7947051,Transit,2016
HD 28471 b,1.75,3.72,3.1649,1377.0,,5766.0,1.08,0.98,43.6455,66.2875166,-64.0786861,Radial Velocity,2025
HR 5183 b,13.1,1052.01202717,27000.0,171.0,,5794.0,1.53,1.07,31.4607,206.7357992,6.3498994,Radial Velocity,2019
Kepler-1995 b,4.28,16.9,73.7578875,375.0,4.66,5029.0,0.93,0.847,595.331,284.342725,46.3165907,Transit,2023
EPIC 201615463 c,1.22,1.98,3.80464,,,5960.0,1.61,1.073,476.882,185.1880932,2.2823788,Transit,2019
Kepler-23 d,2.206,4.44,15.27,896.0,161.038,5828.0,1.548,1.078,835.756,294.2189131,49.4792536,Transit,2014
WASP-169 b,14.616536,178.30263,5.6114118,1604.0,1486.8579,6110.0,2.011,1.337,627.066,127.3872297,-12.9447683,Transit,2019
WASP-171 b,10.98482,344.52772,3.8186244,1642.0,1200.24,5965.0,1.637,1.171,757.84,171.8450533,-44.0887035,Transit,2019
Kepler-130 b,1.02,1.04,8.457458,982.0,221.731,5884.0,1.127,0.927,316.663,288.4505905,40.2452006,Transit,2014
EPIC 201754305 d,1.03,1.08,2.71578,,,4761.0,0.544,0.67,334.967,175.0972238,4.5574311,Transit,2019
OGLE-2018-BLG-0596L b,3.81,13.93,,,,,,0.231,5650.0,269.0555417,-29.1990833,Microlensing,2019
OGLE-2018-BLG-1011L b,13.5,570.0,,,,,,0.18,7100.0,269.014,-29.0828889,Microlensing,2019
WASP-175 b,13.540472,314.6517,3.0652907,1571.0,649.429,6229.0,1.204,1.212,539.36,166.3187996,-34.1227453,Transit,2019
Kepler-975 c,10.69,80.2,5.05821338,1168.0,439.8,4883.0,1.667,0.951,426.088,290.54851,38.4952415,Transit,2023
EPIC 206317286 b,0.96,0.84,1.58252,,,4752.0,0.669,0.711,314.35,337.6178427,-7.972456,Transit,2019
HAT-P-9 b,15.614137,238.05467,3.92281072,1540.0,931.0,6350.0,1.338,1.281,455.203,110.1685157,37.1405946,Transit,2008
Kepler-19 c,3.68,13.1,28.731,,,5544.0,0.859,0.936,218.562,290.4209694,37.8516556,Transit Timing Variations,2011
Kepler-1987 c,1.33,2.33,3.64830183,860.0,129.44,4769.0,0.714,0.799,595.683,295.8254663,42.9433716,Transit,2023
EPIC 212499991 b,1.6,3.19,34.885,,,4982.79,0.757541,0.912,283.29,202.488752,-12.7347749,Transit,2019
Kepler-9 c,8.08,29.9,38.9853,523.0,18.903,5774.0,0.958,1.022,628.257,285.5739904,38.4008192,Transit,2010
WASP-2 b,12.116929,295.89973,2.152175,1311.0,492.0,5180.0,0.866,0.895,153.242,307.7255587,6.4293305,Transit,2007
WASP-44 b,12.3299,276.5121,2.423804,1337.0,533.0,5420.0,0.906,0.935,364.512,3.9032733,-11.9382645,Transit,2011
WASP-50 b,13.069694,466.828704,1.9551,1394.84,690.3398,5400.0,0.843,0.892,184.848,43.6880738,-10.8980242,Transit,2011
GJ 15 A b,1.55,3.03,11.4407,550.0,,3607.0,0.38,0.38,3.56228,4.6126677,44.0247296,Radial Velocity,2014
Kepler-619 d,4.17,16.2,11.67894236,830.0,112.07,6122.0,0.964,1.041,900.678,290.8490899,48.4159782,Transit,2023
Kepler-1869 c,0.74,0.33,1.716828304,1455.0,1056.84,5808.0,0.902,0.987,113.025,292.6149958,42.7643438,Transit,2023
Kepler-1994 b,0.51,0.087,4.61225043,1032.0,268.27,5495.0,0.961,0.932,241.991,297.1487941,46.2969247,Transit,2023
Kepler-65 e,13.9,260.0,258.8,,,6220.0,1.437,1.248,303.728,288.6887221,41.1511076,Radial Velocity,2019
K2-308 b,9.916,70.6,3.38628,1213.76,512.9234,6100.0,1.24,1.09,1314.53,78.3391194,16.4141986,Transit,2019
EPIC 248847494 b,12.44199,4131.79,3650.0,183.0,0.19,4898.0,2.7,0.9,551.886,159.3890808,11.8427484,Transit,2018
GJ 15 A c,6.67,36.0,7600.0,,,3607.0,0.38,0.38,3.56228,4.6126677,44.0247296,Radial Velocity,2018
Kepler-47 b,3.05,2.07,49.4643,,,5636.0,0.936,0.957,1025.02,295.2978883,46.9204303,Transit,2012
WASP-3 b,15.91678,772.3269,1.84683,2020.0,1845.3,6400.0,1.44,1.62,231.161,278.6317411,35.6614312,Transit,2007
HD 2685 b,16.14096,371.8611,4.12688,2061.0,1436.49,6801.0,1.56,1.43,196.852,7.3289156,-76.304032,Transit,2019
EPIC 212737443 b,2.586,7.2,13.603,536.0,,4684.0,0.673,0.69,336.25,204.2215065,-7.3180577,Transit,2019
Kepler-47 c,4.65,3.17,303.227,,,5636.0,0.936,0.957,1025.02,295.2978883,46.9204303,Transit,2012
GJ 180 c,2.41,6.4,24.329,,,3371.0,0.413049,0.43,11.9407,73.460097,-17.776194,Radial Velocity,2014
GJ 682 b,1.93,4.4,17.478,,,3028.0,0.298255,0.27,5.00671,264.2610245,-44.3232519,Radial Velocity,2014
GJ 143 b,2.61,22.7,35.61253,422.0,10.8612,4640.0,0.695,0.73,16.32,51.7501882,-63.500166,Transit,2019
HD 21749 c,0.892,3.7,7.78993,701.0,144.765,4640.0,0.695,0.73,16.32,51.7501882,-63.500166,Transit,2019
LSPM J2116+0234 b,3.71,13.3,14.4399,,,3475.0,0.431,0.43,17.6297,319.1147513,2.5807711,Radial Velocity,2019
WASP-87 b,15.524465,692.8694,1.682795,2049.54,4170.0965,6450.0,1.627,1.204,298.392,185.3246821,-52.8408163,Transit,2016
TOI-4602.01,2.550449,7.04,3.9812091,1380.27,603.6935,6011.9,1.15664,1.116795,63.0637,60.6003316,31.3298354,Transit,2024
OGLE-2015-BLG-1649L b,13.2,807.0,,,,,,0.34,4230.0,271.2050417,-32.6330278,Microlensing,2019
Qatar-8 b,14.403565,117.91493,3.71495,1457.0,698.148,5738.0,1.315,1.029,281.498,157.4123405,70.5270835,Transit,2019
HD 117207 b,13.4,669.34662514,2621.75,,,5732.0,1.074,1.053,32.3547,202.3368806,-35.5713041,Radial Velocity,2004
HR 8799 e,13.11453,3178.3,20815.6,1150.0,,7400.0,1.49338,1.51,41.2441,346.8701486,21.1340376,Imaging,2010
Kepler-56 b,6.51,22.1,10.5016,1378.0,819.245,4840.0,4.23,1.32,912.994,293.7583002,41.871807,Transit,2012
Kepler-318 c,3.68,13.1,11.815007,762.0,96.513,5746.0,1.189,1.073,489.141,298.4828337,46.7936357,Transit,2014
EPIC 205950854 c,1.31,2.27,8.050722,960.6,,5502.7,0.83,0.877,243.935,333.1100738,-16.3418863,Transit,2019
HD 164604 b,12.3,4544.9462201,641.472,,,4684.0,0.77124,0.77,39.3633,270.7787177,-28.5608343,Radial Velocity,2009
HD 210193 b,14.3,153.1,649.918,,,5790.0,1.05971,1.04,42.2029,332.3951324,-41.225205,Radial Velocity,2019
HD 126525 b,10.3,75.32571,960.41,,,5638.0,0.979,0.897,37.6506,216.8852514,-51.9329118,Radial Velocity,2018
K2-43 c,2.42,6.44,2.198884,1093.7,,3840.6,0.542,0.571,182.536,169.117028,-3.9754405,Transit,2019
HD 152079 b,13.2,845.74563,2918.92,,,5907.0,1.128,1.147,87.8888,253.3732313,-46.3333582,Radial Velocity,2009
HD 187085 b,13.9,265.70588,1019.74,,,6117.0,1.27,1.189,45.8993,297.3915731,-37.7809929,Radial Velocity,2006
HIP 65 A b,22.75427,1021.18779,0.9809734,1411.0,661.0,4590.0,0.7242,0.781,61.7856,0.1856063,-54.8308228,Transit,2020
Kepler-1162 c,1.81,3.93,59.284064,401.0,6.14,5225.0,0.859,0.861,940.211,283.2920273,45.4339813,Transit,2023
HD 213885 c,4.71,19.95,4.78503,1265.4,,5978.0,1.1011,1.068,48.0883,338.9837166,-59.864829,Radial Velocity,2019
WASP-126 c,9.38,64.2,7.63,,,5800.0,1.27,1.12,216.526,63.374706,-69.2265926,Transit Timing Variations,2019
CoRoT-30 b,11.309881,921.707,9.06005,,,5650.0,0.91,0.98,1032.23,277.6011767,6.8359338,Transit,2020
Kepler-1649 c,1.06,1.2,19.53527,234.0,0.75,3240.0,0.2317,0.1977,92.1913,292.5029676,41.8299933,Transit,2020
TOI-169 b,12.172974,251.40353,2.2554477,1715.0,1443.0,5880.0,1.288,1.147,407.84,16.7786879,-75.1989452,Transit,2020
TOI-157 b,14.414774,375.0394,2.0845435,1588.0,1062.0,5404.0,1.167,0.948,355.683,73.7014398,-76.6806061,Transit,2020
Kepler-1982 b,0.77,0.381,3.82315697,1282.0,638.38,6202.0,1.122,1.213,558.855,287.4099905,39.6586267,Transit,2023
HATS-37 A b,6.792654,31.46517,4.3315366,1085.0,229.7,5326.0,0.877,0.843,211.896,199.80183,-22.9868431,Transit,2020
K2-315 b,0.95,0.809,3.1443189,460.0,7.45,3300.0,0.196,0.174,56.9686,228.0210932,-20.1081634,Transit,2020
HATS-38 b,6.882326,23.51942,4.375021,1294.0,464.7,5732.0,1.105,0.89,343.525,154.2710615,-25.2762982,Transit,2020
Kepler-1610 c,2.09,5.02,44.9851885,433.0,8.34,5295.0,0.8,0.825,864.331,295.9049795,45.4054296,Transit,2023
Kepler-80 g,1.13,0.065,14.64558,418.0,,4540.0,0.678,0.83,369.451,296.1125759,39.9787451,Transit,2017
HD 86226 b,14.3,143.0235,1628.0,176.0,,5863.0,1.053,1.019,45.683,149.1235154,-24.0991859,Radial Velocity,2009
DMPP-1 e,1.86,4.13,5.516,1314.0,,6196.0,1.26,1.21,62.5388,86.7761233,-10.6303217,Radial Velocity,2019
DMPP-3 A b,1.41,2.58,6.6732,854.0,,5138.0,0.91,0.87,45.23,91.624382,-72.5126648,Radial Velocity,2019
Kepler-1667 b,2.98385261,9.19,83.5781,655.0,9.3,5941.54,1.08751,1.09,626.819,283.5329505,48.0943604,Transit,2020
Kepler-1984 b,6.81,37.3,1.992812339,675.0,48.82,3638.0,0.42,0.45,,291.2850446,40.7300225,Transit,2023
GJ 433 b,2.33,6.043,7.3705,,,3461.0,0.5,0.48,9.06456,173.8619194,-32.5436302,Radial Velocity,2011
TOI-813 b,6.71,36.4,83.8911,610.0,23.1,5907.0,1.94,1.32,263.145,72.6940102,-60.9054608,Transit,2020
Kepler-759 b,2.27,5.77,41.805985,533.0,19.02,5860.0,1.04,1.04,1073.48,290.1314231,41.3814345,Transit,2016
Kepler-1663 b,3.30395896,10.9,17.6046,362.0,4.07,3844.0,0.62859,0.610816,337.926,290.4015156,48.8227234,Transit,2020
Kepler-1666 c,3.23564749,10.5,40.7157,578.0,26.34,6293.0,1.14586,1.23,1379.37,297.9516071,46.2647024,Transit,2020
Kepler-2001 b,1.04,1.12,1.090011003,1402.0,911.28,5081.0,0.77,0.864,776.55,291.6594558,50.5838585,Transit,2023
GJ 433 c,6.27,32.422,5094.105,,,3461.0,0.5,0.48,9.06456,173.8619194,-32.5436302,Radial Velocity,2014
HD 164922 c,3.66,13.0,75.74,400.5,6.29,5390.0,0.946,0.926,22.0016,270.6304652,26.3104077,Radial Velocity,2016
Kepler-1678 b,3.30422249,10.9,147.974,329.0,2.78,5754.0,0.834976,1.03,847.339,292.5916297,38.3995629,Transit,2020
Kepler-1085 c,3.26817741,10.7,56.7771,491.0,11.8,5816.0,1.0783,1.05,1364.53,287.4776359,46.1411685,Transit,2020
Kepler-1126 c,1.45,2.7,199.66876,305.0,2.06,5678.0,0.921,0.794,635.736,285.691955,45.6893993,Transit,2023
EPIC 249893012 b,1.95,8.75,3.5951,1616.0,1037.0,5430.0,1.71,1.05,321.296,228.2482353,-16.7246474,Transit,2020
WASP-150 b,11.99363,2688.8418,5.644207,1460.0,854.7074,6218.0,1.651,1.394,527.995,264.2630197,53.0212751,Transit,2020
Kepler-1676 b,3.3769596,11.3,29.9221,782.0,33.45,5878.3,1.06066,1.07,,287.2368778,43.5671665,Transit,2020
Kepler-1677 b,2.70216183,7.76,22.064,712.0,59.4,6013.72,1.24959,1.11,735.369,298.493273,47.0130566,Transit,2020
Kepler-1052 c,2.3,5.9,180.921729,302.0,1.96,5818.0,0.848,0.937,943.444,295.34273,46.6022134,Transit,2023
EPIC 249893012 c,3.67,14.67,15.624,990.0,160.0,5430.0,1.71,1.05,321.296,228.2482353,-16.7246474,Transit,2020
EPIC 249893012 d,3.94,10.18,35.747,752.0,53.0,5430.0,1.71,1.05,321.296,228.2482353,-16.7246474,Transit,2020
KOI-142 c,14.0,214.1,22.26492,,,5466.0,0.897,0.99,376.863,291.1481028,40.669413,Transit Timing Variations,2013
Kepler-88 d,13.1,965.14699656,1403.0,,,5466.0,0.897,0.99,376.863,291.1481028,40.669413,Radial Velocity,2020
Kepler-1673 b,2.9355194,8.93,33.7888,611.0,30.5,6014.95,1.13166,1.11,727.187,285.6671724,48.7195865,Transit,2020
Kepler-1682 b,2.88940836,8.7,14.8334,694.0,54.74,5619.12,0.842301,0.99,1159.85,293.9835827,39.5728474,Transit,2020
Kepler-1491 c,2.44,6.53,61.569765,530.0,18.66,5626.0,1.389,0.991,2065.59,293.6297645,45.7406293,Transit,2023
TOI-1468 b,1.401,3.04,1.8805201,683.5,36.4,3376.0,0.3714,0.3527,24.7399,16.6538724,19.2249195,Transit,2022
HAT-P-2 c,12.4,3400.7639549,8500.0,,,6412.0,1.416,1.33,127.774,245.1514324,41.0479601,Radial Velocity,2023
TOI-244 b,1.52,2.68,7.397225,458.0,7.3,3433.0,0.426,0.428,22.0337,10.5697537,-36.7179743,Transit,2023
OGLE-2018-BLG-0677L b,1.82,3.96,,,,,,0.12,7580.0,268.751125,-32.0165306,Microlensing,2020
KOI-142 b,3.438,9.5,10.91647,758.0,68.563,5466.0,0.897,0.99,376.863,291.1481028,40.669413,Transit,2013
Kepler-1518 c,2.9,8.75,9.6310258,1094.0,338.33,6432.0,1.345,1.06,903.51,300.3323404,44.9861065,Transit,2023
Kepler-347 d,3.04,9.48,85.517344,482.0,12.75,5592.0,1.451,1.0,1298.88,289.1995995,49.3056404,Transit,2023
Kepler-549 d,4.2,16.4,24.61480613,586.0,27.93,5312.0,0.986,0.859,635.145,283.0228527,47.2611431,Transit,2023
TOI-2207 b,11.1529358,203.41018048,8.001968,1259.0,406.0,6101.0,1.564,1.296,373.345,307.5966925,-44.8876181,Transit,2022
TOI-2969 b,12.32987877,368.68095212,1.8237146,1186.0,382.0,4738.0,0.7,0.71,163.996,150.0626247,-47.4452436,Transit,2025
Kepler-314 c,2.9,8.75,5.960392,890.0,149.977,5378.0,0.95,0.99,268.881,294.6741507,42.0756037,Transit,2014
OGLE-2017-BLG-0406L b,14.2,130.0,,,,,,0.56,5200.0,268.999667,-29.8631389,Microlensing,2020
Kepler-763 c,1.42,2.6,4.09667624,938.0,182.9,4999.0,0.843,0.8,962.459,292.1445534,47.1573604,Transit,2023
Kepler-1999 b,3.29,10.8,8.7396758,577.0,26.17,4406.0,0.628,0.632,701.255,282.3705675,48.259234,Transit,2023
GJ 1061 c,1.18,1.74,6.689,,1.4,2953.0,0.156,0.12,3.67278,54.0032486,-44.5143104,Radial Velocity,2020
GJ 1061 d,1.16,1.64,13.031,,0.6,2953.0,0.156,0.12,3.67278,54.0032486,-44.5143104,Radial Velocity,2020
Kepler-56 d,12.8,1784.0,1002.0,,,4819.44,4.21799,1.29,912.994,293.7583002,41.871807,Radial Velocity,2016
TOI-163 b,16.690201,387.7526,4.231306,1669.0,1489.1126,6495.0,1.648,1.4352,411.719,79.7682532,-71.8955269,Transit,2019
HATS-47 b,12.520453,117.27927,3.9228038,852.9,87.73,4512.0,0.6564,0.674,300.67,287.4844021,-49.6649424,Transit,2020
TOI-1685 b,1.468,3.03,0.66913924,1062.0,236.0,3575.0,0.4555,0.454,37.6153,68.5939529,43.0370395,Transit,2021
Kepler-864 c,1.62,3.26,2.42150341,1532.0,1305.04,6213.0,1.195,1.27,2022.9,285.0570943,46.3206074,Transit,2023
HATS-72 b,8.0973816,39.855882,7.3279474,739.3,49.58,4656.1,0.7214,0.7311,127.589,339.0258401,-17.0003046,Transit,2020
KMT-2016-BLG-1836L b,13.3,700.0,,,,,,0.49,7100.0,268.250333,-30.04075,Microlensing,2019
Wendelstein-1 b,11.5609626,188.15536,2.663416,2198.0,113.6142,4251.0,0.61,0.65,305.3,299.0506412,17.5699627,Transit,2020
NGTS-9 b,11.99363,921.707,4.43527,1448.0,729.0,6330.0,1.38,1.34,609.128,141.9206435,-19.3476477,Transit,2019
Kepler-40 b,13.11,699.2,6.87349,1620.0,1187.965,6510.0,2.13,1.48,2305.01,296.8136883,47.5265446,Transit,2010
OGLE-2016-BLG-1227L b,13.9,250.0,,,,,,0.1,,265.597125,-33.7597778,Microlensing,2020
Wendelstein-2 b,12.9934728,232.33373,1.7522239,2470.0,282.3101,4591.0,0.66,0.73,565.541,297.7909214,16.9125679,Transit,2020
PDS 70 b,30.48848,953.49,43500.0,1204.0,,3972.0,1.26,0.76,113.064,212.0421402,-41.3980405,Imaging,2018
Kepler-1977 b,1.66,3.39,4.53702121,798.0,95.61,4805.0,0.688,0.769,592.711,290.6178587,37.2891002,Transit,2023
HD 220197 b,9.32,63.566,1728.0,,,5683.0,0.98,0.91,64.411,350.4946927,16.6323305,Radial Velocity,2018
TYC 8998-760-1 b,12.3,4449.62,,,,4573.0,0.953811,1.0,94.6177,201.3001096,-64.9391566,Imaging,2020
HD 158259 c,2.23,5.6,3.432,,,5801.89,1.21,1.08,27.0498,261.3495847,52.7904721,Radial Velocity,2020
HD 95338 b,3.89,42.44,55.087,385.0,7.42,5212.0,0.87,0.83,36.9941,164.8563364,-56.6235564,Radial Velocity,2020
TYC 8998-760-1 c,12.3299,1906.98,,1240.0,,4573.0,0.953811,1.0,94.6177,201.3001096,-64.9391566,Imaging,2020
Kepler-1990 c,0.98,0.904,4.06844957,1170.0,442.08,5751.0,1.071,1.028,392.739,299.7047433,44.4357068,Transit,2023
PSR B0329+54 b,1.22,1.97,10140.0,,,,,1.44,504.93312058,53.2472749,54.5791636,Pulsar Timing,2017
HD 96992 b,13.7,362.3262,514.0,,,4725.0,7.43,0.96,396.082,167.5966158,43.9189897,Radial Velocity,2021
HD 24040 c,9.35,63.88350981,515.4,,,5776.49,1.387296,1.10394,46.6224,57.5962104,17.4752873,Radial Velocity,2021
Kepler-1699 b,1.56671124,3.08,3.49082,1010.0,245.65,5575.53,0.725,0.81,818.759,292.1373281,48.9171579,Transit,2020
MOA-2013-BLG-220L b,13.2,871.0,,,,,,0.88,6720.0,270.985417,-29.5447222,Microlensing,2014
TOI-892 b,11.99363,301.9385,10.62656,1397.0,571.007,6261.0,1.39,1.28,340.543,86.738228,-11.2353401,Transit,2020
TYC 0434-04538-1 b,12.7,1938.763,193.2,,,4679.0,9.99,1.04,613.422,271.3396528,2.0622774,Radial Velocity,2021
55 Cnc b,13.9,263.9785,14.6516,700.0,,5172.0,0.943,0.905,12.5855,133.1468373,28.3298154,Radial Velocity,1996
HD 68988 c,12.3,4767.426105,16000.0,,,5883.41,1.255733,1.171665,60.8447,124.5935429,61.4608518,Radial Velocity,2021
Kepler-1697 b,1.25954761,2.12,33.4969,630.0,37.3,4681.53,0.772344,0.747,247.771,287.663331,43.4713782,Transit,2020
Kepler-647 c,4.00135002,15.1,29.6663,644.0,69.0,5906.74,1.54571,1.07,1087.87,284.7882977,44.5916225,Transit,2020
TIC 237913194 b,12.520453,617.22586,15.168865,974.0,83.3856,5788.0,1.088,1.026,306.063,22.4458116,-60.7399096,Transit,2020
Gl 686 b,2.46,6.624,15.53,379.0,,3656.0,0.427,0.426,8.15728,264.4764878,18.5959509,Radial Velocity,2018
55 Cnc f,7.59,44.812,259.88,,,5172.0,0.943,0.905,12.5855,133.1468373,28.3298154,Radial Velocity,2007
LHS 1478 b,1.242,2.33,1.9495378,595.0,23.3722,3381.0,0.246,0.236,18.2276,44.3388743,76.5514045,Transit,2021
Kepler-1666 b,2.88273782,8.66,25.8476,672.0,48.23,6293.0,1.14586,1.23,1379.37,297.9516071,46.2647024,Transit,2020
GJ 687 b,4.32,17.2,38.142,,,3413.0,0.4183,0.4,4.54939,264.1041731,68.3336741,Radial Velocity,2014
HD 13808 c,3.13,9.96,53.753,,,5035.0,0.781,0.771,28.2305,33.1780708,-53.7437591,Radial Velocity,2021
HD 5278 b,2.45,7.8,14.339156,943.0,132.0,6203.0,1.194,1.126,57.5846,12.5467785,-83.7437671,Transit,2021
TOI-237 b,1.44,2.67,5.436098,388.0,3.7,3212.0,0.211,0.179,38.0749,353.2435381,-29.416487,Transit,2020
NGTS-11 b,9.157753,109.33352,35.45533,435.0,9.242,5050.0,0.832,0.862,190.422,23.5214497,-14.4191493,Transit,2020
TOI-942 c,4.67,794.575,10.156272,,,4969.0,0.894,0.822,152.601,76.6496172,-20.2456126,Transit,2020
TOI-880 c,4.95,21.7,6.3872703,805.0,73.9967,5050.0,0.83,0.87,60.6679,94.1644734,-13.987337,Transit,2025
Gaia-2 b,14.81827249,259.66580852,3.6915224,1213.23,512.0235,5720.0,1.064,1.0,209.229,110.7353308,67.2526565,Transit,2022
WASP-187 b,18.38276,254.264,5.147878,1760.0,1594.76,6150.0,2.83,1.54,371.414,17.47474,25.6816494,Transit,2020
HD 110082 b,3.2,10.3,10.18271,957.2,198.3948,6200.0,1.19,1.21,105.096,192.5892855,-88.1211107,Transit,2021
CFHTWIR-Oph 98 b,20.8487041,2479.0615746,8040000.0,1800.0,,2320.0,0.245,0.0147,,246.934277,-23.98115,Imaging,2021
TOI-880.02,2.19,5.43,2.57571,1085.0,301.8661,5050.0,0.83,0.87,60.6679,94.1644734,-13.987337,Transit,2024
TOI-1346 c,2.23,5.6,5.502558,928.0,102.6644,5099.0,0.78,0.82,115.45,256.6226752,68.8433031,Transit,2025
TOI-1716.01,3.143,10.0,8.082376554,959.0,254.83,5879.0,1.24,1.07,104.158,105.0833291,56.8241941,Transit,2024
HIP 107772 b,3.64,12.9,55.199,,,4006.0,0.513922,0.63,23.6434,327.4977057,-41.2440371,Radial Velocity,2020
TOI-1333 b,15.647764,753.2571,4.720219,1679.0,1112.85,6274.0,1.925,1.464,200.492,325.0145363,48.4067674,Transit,2021
TOI-6000 b,0.94,0.779,0.448959,1120.0,258.7482,3419.0,0.38,0.37,75.7664,292.6062979,68.1545924,Transit,2025
GJ 317 c,13.6,454.49462201,6500.0,,,3496.0,0.403,0.402,15.1968,130.2445254,-23.452809,Radial Velocity,2018
K2-62 b,2.02,4.74,6.67199,666.0,46.7,4455.0,0.696,0.67,112.467,334.3645089,-12.1874776,Transit,2016
HIP 48714 b,5.11,22.9,17.818,,,4015.5,0.595456,0.58,10.5298,149.0332672,62.7859505,Radial Velocity,2020
HIP 4845 b,3.89,14.4,34.15,,,4010.0,0.603999,0.62,21.0974,15.5881733,-10.4246208,Radial Velocity,2020
TOI-251 b,2.74,317.83,4.93777,1041.19,277.7462,5875.0,0.881,1.036,99.523,353.0620655,-37.2558629,Transit,2021
Kepler-391 b,2.5,1100.0,7.4175,930.0,690.0,5038.0,2.879,1.27,869.236,290.6218844,51.0573453,Transit,2014
HAT-P-68 b,12.016048,230.10892,2.29840551,1027.8,184.8,4508.0,0.6701,0.6785,202.152,118.4831501,23.9382192,Transit,2020
HD 238090 b,2.52,6.89,13.671,469.6,8.1,3933.0,0.57,0.578,15.2354,183.0886375,54.486153,Radial Velocity,2020
NGTS-17 b,13.89913607,242.82090295,3.24253,1457.0,1160.0,5650.0,1.337,1.025,1040.28,72.9005729,-34.2262128,Transit,2021
Kepler-1514 c,1.1758241,1.74,10.514181,1066.0,193.0,6145.0,1.289,1.196,397.292,292.6274943,37.8601653,Transit,2020
K2-138 c,2.299,6.31,3.56004,1012.0,279.0,5356.3,0.863,0.935,202.585,348.9490311,-10.8497391,Transit,2017
HD 106315 c,4.35,15.2,21.05704,886.0,97.0,6327.0,1.296,1.091,109.353,183.4724742,-0.3934357,Transit,2017
WISPIT 2 b,17.93436912,1541.46777395,,,,4400.0,1.418,1.08,134.907,290.8209991,-7.6820823,Imaging,2025
TOI-763 c,2.63,9.32,12.2737,800.0,64.3196,5450.0,0.897,0.917,95.1274,194.468098,-39.7580613,Transit,2020
TOI-763 b,2.28,9.79,5.6057,1038.0,182.935,5450.0,0.897,0.917,95.1274,194.468098,-39.7580613,Transit,2020
HATS-71 b,11.478016,117.5971,3.7955202,586.8,18.0832,3405.0,0.4783,0.4861,140.225,15.5518893,-61.7561333,Transit,2020
TOI-564 b,11.43318,464.98529,1.651144,1714.0,1423.0,5640.0,1.088,0.998,199.581,130.2951535,-16.0363275,Transit,2020
TOI-905 b,13.125739,211.99261,3.739494,1192.0,337.0,5570.0,0.918,0.968,158.649,227.6586754,-71.3616316,Transit,2020
K2-138 e,3.39,12.97,8.26146,757.0,91.1,5356.3,0.863,0.935,202.585,348.9490311,-10.8497391,Transit,2017
NGTS-15 b,12.32987877,238.68913366,3.27623,1146.0,425.0,5600.0,0.954,0.995,786.485,73.3553101,-32.8003484,Transit,2021
NGTS-16 b,14.57167491,211.99154747,4.84532,1177.0,480.0,5550.0,1.213,1.002,898.168,58.2639299,-30.8046405,Transit,2021
GJ 9827 b,1.44,4.28,1.208974,1035.01,318.0,4236.0,0.58,0.62,29.661,351.7717763,-1.2853435,Transit,2017
GJ 9827 c,1.13,1.86,3.648103,715.94,73.0,4236.0,0.58,0.62,29.661,351.7717763,-1.2853435,Transit,2017
TOI-824 b,2.926,18.467,1.392978,1253.0,412.0,4600.0,0.695,0.71,63.9262,222.1654705,-57.5888666,Transit,2020
OGLE-2018-BLG-1269L b,14.1,210.0,,,,,,1.11,2510.0,269.693417,-27.6179444,Microlensing,2020
TOI-451 b,1.91,4.31,1.858703,1491.0,695.188,5550.0,0.879,0.95,123.739,62.966385,-37.93973,Transit,2020
K2-138 g,3.013,4.32,41.96797,445.0,9.29,5356.3,0.863,0.935,202.585,348.9490311,-10.8497391,Transit,2021
K2-138 f,2.904,1.63,12.75758,653.0,51.0,5356.3,0.863,0.935,202.585,348.9490311,-10.8497391,Transit,2017
HD 224018 d,2.4,4.2,138.0731,411.0,,5784.0,1.147,1.013,105.48,358.6390056,-4.7233362,Transit,2025
KMT-2018-BLG-0748L b,9.01,60.0,,,,,,0.087,7300.0,267.8745,-30.6463889,Microlensing,2020
